"STATDISPID","class.name"
"0000030277","母年齢６０未満030084"
"0000030277","住居・母子世帯030085"
"0000030277","１人当畳数Ｂ030086"
"0000030278","全域・集中の別030002"
"0000030278","母年齢６０未満030084"
"0000030278","住居・母子世帯030085"
"0000030278","１人当畳数Ｂ030086"
"0000030279","全域・集中の別030002"
"0000030279","母年齢６０未満030084"
"0000030279","住居・母子世帯030085"
"0000030279","母子世帯人員・室数・畳数030087"
"0000030280","全域・集中の別030002"
"0000030280","配偶関係Ｄ030078"
"0000030280","子供の数030079"
"0000030280","子供の年齢６歳030080"
"0000030280","父年齢１０歳030088"
"0000030281","全域・集中の別030002"
"0000030281","配偶関係Ｄ030078"
"0000030281","子供の数030079"
"0000030281","子供の年齢６歳030080"
"0000030281","父年齢１０歳030088"
"0000030282","全域・集中の別030002"
"0000030282","男女Ａ030001"
"0000030282","高齢者年齢030089"
"0000030283","全域・集中の別030002"
"0000030283","男女Ａ030001"
"0000030283","高齢者年齢030089"
"0000030284","全域・集中の別030002"
"0000030284","男女Ａ030001"
"0000030284","高齢者年齢030089"
"0000030284","収入Ｅ030082"
"0000030285","全域・集中の別030002"
"0000030285","男女Ａ030001"
"0000030285","高齢者年齢030089"
"0000030285","収入Ｅ030082"
"0000030286","全域・集中の別030002"
"0000030286","男女Ａ030001"
"0000030286","労働力状態･職業030090"
"0000030286","高齢者年齢030089"
"0000030287","全域・集中の別030002"
"0000030287","男女Ａ030001"
"0000030287","労働力状態･職業030090"
"0000030287","高齢者年齢030089"
"0000030288","全域・集中の別030002"
"0000030288","男女Ａ030001"
"0000030288","住居・単高齢者030091"
"0000030288","高齢単身者030092"
"0000030288","１人当畳数Ｂ030086"
"0000030289","全域・集中の別030002"
"0000030289","男女Ａ030001"
"0000030289","住居・単高齢者030091"
"0000030289","高齢単身者030092"
"0000030289","60歳以上単身畳数030093"
"0000030290","全域・集中の別030002"
"0000030290","男女Ａ030001"
"0000030290","住居・単高齢者030091"
"0000030290","高齢単身者030092"
"0000030290","１人当畳数Ｂ030086"
"0000030291","全域・集中の別030002"
"0000030291","男女Ａ030001"
"0000030291","住居・単高齢者030091"
"0000030291","高齢単身者030092"
"0000030291","60歳以上と18歳未満世帯030094"
"0000030292","全域・集中の別030002"
"0000030292","妻年齢６０以上030095"
"0000030292","夫年齢５歳Ｂ030096"
"0000030293","全域・集中の別030002"
"0000030293","妻年齢６０以上030095"
"0000030293","夫年齢５歳Ｂ030096"
"0000030294","全域・集中の別030002"
"0000030294","妻年齢６０以上030095"
"0000030294","夫年齢５歳Ｂ030096"
"0000030294","収入Ｅ030082"
"0000030295","全域・集中の別030002"
"0000030295","妻年齢６０以上030095"
"0000030295","夫年齢５歳Ｂ030096"
"0000030295","収入Ｅ030082"
"0000030296","全域・集中の別030002"
"0000030296","夫労働状態Ａ030097"
"0000030296","夫年齢５歳Ｂ030096"
"0000030296","妻年齢６０以上030095"
"0000030296","妻就業・非Ａ030098"
"0000030297","全域・集中の別030002"
"0000030297","夫労働状態Ａ030097"
"0000030297","夫年齢５歳Ｂ030096"
"0000030297","妻年齢６０以上030095"
"0000030297","妻就業・非Ａ030098"
"0000030298","全域・集中の別030002"
"0000030298","住居・高齢者030099"
"0000030298","高齢夫婦030100"
"0000030298","１人当畳数Ｂ030086"
"0000030299","全域・集中の別030002"
"0000030299","住居・高齢者030099"
"0000030299","高齢夫婦030100"
"0000030299","60歳以上夫婦世帯畳数030101"
"0000030300","全域・集中の別030002"
"0000030300","住居・高齢者030099"
"0000030300","高齢夫婦030100"
"0000030300","１人当畳数Ｂ030086"
"0000030301","全域・集中の別030002"
"0000030301","住居・高齢者030099"
"0000030301","高齢夫婦030100"
"0000030301","60歳以上夫婦と18歳未満世帯畳数030102"
"0000030302","全域・集中の別030002"
"0000030302","15歳以上年齢030020"
"0000030302","配偶関係Ｃ030009"
"0000030302","労働力状態030103"
"0000030303","全域・集中の別030002"
"0000030303","配偶関係Ｃ030009"
"0000030303","労働力状態030103"
"0000030304","全域・集中の別030002"
"0000030304","夫婦普通世帯030104"
"0000030304","子供の有・年Ｃ030105"
"0000030304","夫妻就業・非Ａ030106"
"0000030305","全域・集中の別030002"
"0000030305","夫婦普通世帯030104"
"0000030305","子供の有・年Ｃ030105"
"0000030305","夫妻就業・非Ａ030106"
"0000030306","都市計画Ａ030107"
"0000030306","人口等Ｅ030108"
"0000030307","都市計画Ａ030107"
"0000030307","人口030109"
"0000030308","都市計画Ａ030107"
"0000030308","世帯人員Ｄ030110"
"0000030309","都市計画Ａ030107"
"0000030309","普通世帯員030075"
"0000030310","都市計画Ａ030107"
"0000030310","準世帯人030111"
"0000030311","都市計画Ａ030107"
"0000030311","世帯人員Ｅ030112"
"0000030312","都市計画Ａ030107"
"0000030312","一般世人員030113"
"0000030313","都市計画Ａ030107"
"0000030313","住宅の所有Ａ030049"
"0000030314","都市計画Ａ030107"
"0000030314","住宅の所有Ａ030049"
"0000030315","都市計画Ａ030107"
"0000030315","住宅の所有Ａ030049"
"0000030316","都市計画Ａ030107"
"0000030316","住宅の所有Ａ030049"
"0000030317","都市計画Ａ030107"
"0000030317","間借1人世帯030114"
"0000030318","都市計画Ａ030107"
"0000030318","住宅の建て方Ｂ030052"
"0000030319","都市計画Ａ030107"
"0000030319","入居期７030115"
"0000030320","男女Ａ030001"
"0000030320","15歳以上年齢030020"
"0000030320","産業中分類Ｃ030116"
"0000030320","従業上地位Ｂ030117"
"0000030321","男女Ａ030001"
"0000030321","産業中分類Ｃ030116"
"0000030321","従業地位Ｄ030118"
"0000030322","男女Ａ030001"
"0000030322","産業中分類Ｃ030116"
"0000030322","従業地位Ａ030119"
"0000030323","男女Ａ030001"
"0000030323","15歳以上年齢030020"
"0000030323","職業中分類Ｂ030120"
"0000030323","従業上地位Ｂ030117"
"0000030324","男女Ａ030001"
"0000030324","職業中分類Ｂ030120"
"0000030324","従業地位Ｄ030118"
"0000030325","男女Ａ030001"
"0000030325","職業中分類Ｂ030120"
"0000030325","従業地位Ａ030119"
"0000030326","男女Ａ030001"
"0000030326","職業小分類Ｂ030121"
"0000030326","従業地位Ａ030119"
"0000030327","男女Ａ030001"
"0000030327","産業大分類Ａ030122"
"0000030327","職業中分類Ｂ030120"
"0000030328","男女Ａ030001"
"0000030328","産業大分類Ａ030122"
"0000030328","職業中分類Ｂ030120"
"0000030329","男女Ａ030001"
"0000030329","15歳以上年齢030020"
"0000030329","社会経済分類Ｂ030123"
"0000030330","男女Ａ030001"
"0000030330","社会経済分類Ｂ030123"
"0000030331","男女Ａ030001"
"0000030332","世帯種類030124"
"0000030333","全域・集中の別030002"
"0000030333","男女Ａ030001"
"0000030333","年齢５歳Ａ等030125"
"0000030334","全域・集中の別030002"
"0000030334","男女Ａ030001"
"0000030334","年齢各歳階級Ｂ030126"
"0000030335","全域・集中の別030002"
"0000030335","総日本人030004"
"0000030335","男女Ｂ030005"
"0000030335","年齢各歳階級Ａ030006"
"0000030335","出生の月030007"
"0000030336","全域・集中の別030002"
"0000030336","総日本人030004"
"0000030336","男女Ｂ030005"
"0000030336","15歳以上年齢030008"
"0000030336","配偶関係Ｃ030009"
"0000030337","全域・集中の別030002"
"0000030337","男女Ａ030001"
"0000030337","年齢５歳階級Ｂ030010"
"0000030337","国籍030011"
"0000030338","全域・集中の別030002"
"0000030338","世帯人員Ａ030025"
"0000030339","全域・集中の別030002"
"0000030339","普通１世帯等030127"
"0000030340","全域・集中の別030002"
"0000030340","普通世帯員030075"
"0000030341","全域・集中の別030002"
"0000030341","普世１世人員030128"
"0000030342","全域・集中の別030002"
"0000030342","施設世帯Ｂ030129"
"0000030343","全域・集中の別030002"
"0000030343","施設世帯Ｂ030129"
"0000030344","全域・集中の別030002"
"0000030344","準世帯Ｂ030130"
"0000030345","全域・集中の別030002"
"0000030345","準世帯Ｂ030130"
"0000030346","全域・集中の別030002"
"0000030346","世帯主続柄Ｃ030032"
"0000030346","男女Ｂ030005"
"0000030346","年齢各歳階級Ｃ030033"
"0000030346","配偶関係Ｃ030009"
"0000030347","世帯主続柄Ｃ030032"
"0000030347","男女Ｂ030005"
"0000030347","年齢５歳階級Ｃ030034"
"0000030347","配偶関係Ｃ030009"
"0000030348","全域・集中の別030002"
"0000030348","男女Ｂ030005"
"0000030348","年齢各歳階級Ｃ030033"
"0000030348","配偶関係Ｃ030009"
"0000030349","全域・集中の別030002"
"0000030349","男女Ｂ030005"
"0000030349","年齢各歳階級Ｃ030033"
"0000030349","配偶関係Ｃ030009"
"0000030350","男女Ｂ030005"
"0000030350","年齢５歳階級Ｃ030034"
"0000030350","配偶関係Ｃ030009"
"0000030351","男女Ｂ030005"
"0000030351","年齢５歳階級Ｃ030034"
"0000030351","配偶関係Ｃ030009"
"0000030352","全域・集中の別030002"
"0000030352","男女Ｂ030005"
"0000030352","年齢各歳階級Ｃ030033"
"0000030352","配偶関係Ｃ030009"
"0000030353","全域・集中の別030002"
"0000030353","男女Ｂ030005"
"0000030353","年齢各歳階級Ｃ030033"
"0000030353","配偶関係Ｃ030009"
"0000030354","男女Ｂ030005"
"0000030354","年齢５歳階級Ｃ030034"
"0000030354","配偶関係Ｃ030009"
"0000030355","男女Ｂ030005"
"0000030355","年齢５歳階級Ｃ030034"
"0000030355","配偶関係Ｃ030009"
"0000030356","全域・集中の別030002"
"0000030356","施設世帯Ａ030131"
"0000030356","男女Ｂ030005"
"0000030356","年齢５歳階級Ｃ030034"
"0000030356","配偶関係Ｃ030009"
"0000030357","全域・集中の別030002"
"0000030357","準世帯Ｂ030130"
"0000030357","男女Ｂ030005"
"0000030357","年齢５歳階級Ｃ030034"
"0000030357","配偶関係Ｃ030009"
"0000030358","全域・集中の別030002"
"0000030358","家族類型030036"
"0000030359","全域・集中の別030002"
"0000030359","家族類型030036"
"0000030360","全域・集中の別030002"
"0000030360","家族類型030036"
"0000030361","全域・集中の別030002"
"0000030361","家族類型030036"
"0000030362","全域・集中の別030002"
"0000030362","家族類型030036"
"0000030363","全域・集中の別030002"
"0000030363","家族類型030036"
"0000030364","全域・集中の別030002"
"0000030364","家族類型030036"
"0000030365","全域・集中の別030002"
"0000030365","家族類型030036"
"0000030366","全域・集中の別030002"
"0000030366","家族類型030036"
"0000030367","全域・集中の別030002"
"0000030367","家族類型030036"
"0000030368","全域・集中の別030002"
"0000030368","普通・単独世帯030132"
"0000030369","全域・集中の別030002"
"0000030369","普通・単独世帯030132"
"0000030370","全域・集中の別030002"
"0000030370","普通・単独世帯030132"
"0000030371","全域・集中の別030002"
"0000030371","普通・単独世帯030132"
"0000030372","全域・集中の別030002"
"0000030372","普通・単独世帯030132"
"0000030373","全域・集中の別030002"
"0000030373","普通・単独世帯030132"
"0000030374","全域・集中の別030002"
"0000030374","普通・単独世帯030132"
"0000030375","全域・集中の別030002"
"0000030375","普通・単独世帯030132"
"0000030376","全域・集中の別030002"
"0000030376","普通・単独世帯030132"
"0000030377","全域・集中の別030002"
"0000030377","普通・単独世帯030132"
"0000030378","全域・集中の別030002"
"0000030378","家族類型子供数030133"
"0000030378","年齢５歳階級Ｃ030034"
"0000030379","全域・集中の別030002"
"0000030379","家族類型子供数030133"
"0000030379","年齢５歳階級Ｃ030034"
"0000030380","全域・集中の別030002"
"0000030380","住居種類所有Ａ030134"
"0000030380","住宅の建て方Ａ030051"
"0000030381","全域・集中の別030002"
"0000030381","住居種類所有Ａ030134"
"0000030381","住宅の建て方Ａ030051"
"0000030382","全域・集中の別030002"
"0000030382","住居種類所有Ａ030134"
"0000030382","住宅の建て方Ａ030051"
"0000030383","全域・集中の別030002"
"0000030383","住居種類所有Ａ030134"
"0000030383","住宅の建て方Ａ030051"
"0000030384","全域・集中の別030002"
"0000030384","住居種類所有Ａ030134"
"0000030384","住宅の建て方Ａ030051"
"0000030385","全域・集中の別030002"
"0000030385","住居種類所有Ａ030134"
"0000030385","住宅の建て方Ａ030051"
"0000030386","全域・集中の別030002"
"0000030386","住居種類所有Ａ030134"
"0000030386","住宅の建て方Ａ030051"
"0000030387","住居種類所有Ａ030134"
"0000030387","住宅の建て方Ｂ030052"
"0000030388","住居種類所有Ａ030134"
"0000030388","住宅の建て方Ｂ030052"
"0000030389","住居種類所有Ａ030134"
"0000030389","住宅の建て方Ｂ030052"
"0000030390","住居種類所有Ａ030134"
"0000030390","住宅の建て方Ｂ030052"
"0000030391","住居種類所有Ａ030134"
"0000030391","住宅の建て方Ｂ030052"
"0000030392","住居種類所有Ａ030134"
"0000030392","住宅の建て方Ｂ030052"
"0000030393","住居種類所有Ａ030134"
"0000030393","住宅の建て方Ｂ030052"
"0000030394","全域・集中の別030002"
"0000030394","住宅の所有Ａ030135"
"0000030394","世帯人員Ｃ030059"
"0000030394","居住室数030060"
"0000030395","全域・集中の別030002"
"0000030395","住宅の所有Ａ030135"
"0000030395","世帯人員Ｃ030059"
"0000030395","１世帯室数030061"
"0000030396","全域・集中の別030002"
"0000030396","住宅の所有Ａ030135"
"0000030396","世帯人員Ｃ030059"
